,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
2303,49852379,0.65,FALSE,Bos en Lommer,52.378273,4.858683,Entire home/apt,2,1,1,3,150,7,30,TRUE,0,0,5,FALSE,75,1050,0.08,0.23,0.22,4.99,0,752.0547945
2304,49882262,0.87,FALSE,Oud-Oost,52.3507,4.91793,Entire home/apt,2,1,1,4,90,3,15,TRUE,0,1,5,FALSE,45,270,0.05,0.11,0.16,4.99,0,667.4657534
2305,49892420,0.79,FALSE,De Baarsjes - Oud-West,52.36649,4.85447,Entire home/apt,4,2,3,4,150,3,30,TRUE,1,0,4.8,FALSE,37.5,450,0.07,0.13,0.2,4.99,0.019178082,765.7534247
2306,49898432,1,FALSE,Westerpark,52.38121,4.8699,Entire home/apt,2,1,1,7,105,4,7,TRUE,0,1,4.8,TRUE,52.5,420,0.08,0.23,0.19,4.99,0,530.6712329
2307,49904641,0.79,FALSE,Centrum-Oost,52.36607,4.89231,Entire home/apt,4,2,2,17,377,7,101,TRUE,6,0,4.71,TRUE,94.25,2639,0.01,0.14,0.26,4.99,0.852054795,2159.808219
2308,49940021,1,FALSE,Oud-Oost,52.35832,4.92962,Private room,2,1,1,11,201,1,104,TRUE,17,0,4.14,TRUE,100.5,201,0.08,0.17,0.23,4.99,1,1251.666667
2309,49940100,1,FALSE,Oud-Oost,52.35647,4.93132,Private room,2,1,1,8,213,1,104,TRUE,12,0,5,TRUE,106.5,213,0.1,0.19,0.28,4.99,1,1333.333333
2310,49940198,1,FALSE,Oud-Oost,52.35674,4.92967,Private room,2,1,1,12,226,1,104,TRUE,13,0,3.67,TRUE,113,226,0.09,0.18,0.25,4.99,1,1413.333333
2311,49940274,1,FALSE,Oud-Oost,52.35874,4.93014,Private room,3,1,2,10,293,1,104,TRUE,5,0,4.13,TRUE,97.7,293,0.04,0.16,0.25,4.99,1,1831.666667
2312,49940338,1,FALSE,Oud-Oost,52.35829,4.93149,Private room,2,1,1,12,232,1,104,TRUE,13,0,3.67,TRUE,116,232,0.09,0.22,0.24,4.99,1,1450
2313,49940408,1,FALSE,Oud-Oost,52.35717,4.92922,Private room,2,1,2,5,247,1,104,TRUE,15,0,4.5,TRUE,123.5,247,0.11,0.16,0.25,4.99,1,1540
2314,49963170,1,FALSE,De Baarsjes - Oud-West,52.36755,4.87358,Entire home/apt,2,1,1,1,112,3,101,TRUE,0,0,5,TRUE,56,336,0.07,0.12,0.18,4.99,0,560
2315,50021981,0.88,TRUE,Westerpark,52.38503,4.87922,Entire home/apt,2,1,1,3,89,3,101,TRUE,0,2,4.85,FALSE,44.5,267,0.06,0.12,0.14,4.99,0.424657534,460.260274
2316,50028362,1,FALSE,De Baarsjes - Oud-West,52.37169,4.86386,Entire home/apt,2,1,1,9,90,3,12,TRUE,2,1,5,TRUE,45,270,0.07,0.13,0.16,4.99,0.005494505,500.1510989
2317,50068082,1,FALSE,De Baarsjes - Oud-West,52.36932,4.86704,Entire home/apt,4,2,4,5,68,18,30,TRUE,0,0,4.49,TRUE,17,1224,0.05,0.16,0.16,2.99,0,384.3835616
2318,50068790,0.84,FALSE,Oud-Noord,52.39896,4.90301,Entire home/apt,2,1,1,6,114,8,30,TRUE,0,0,5,TRUE,57,912,0.08,0.11,0.21,4.99,0.479452055,571.369863
2319,50078430,0.55,FALSE,De Baarsjes - Oud-West,52.37369,4.85629,Entire home/apt,2,1,1,9,285,5,5,TRUE,2,0,5,FALSE,142.5,1425,0.06,0.2,0.2,4.99,0.430136986,1425
2320,50116117,0.67,FALSE,Watergraafsmeer,52.35325,4.93536,Entire home/apt,4,2,3,13,199,26,28,TRUE,0,0,5,FALSE,49.75,5174,0.07,0.16,0.21,4.99,0.052054795,1002.643836
2321,50116226,1,FALSE,De Baarsjes - Oud-West,52.361454,4.865255,Entire home/apt,4,2,2,3,175,4,101,TRUE,0,0,5,FALSE,43.75,700,0.08,0.2,0.19,4.99,0,949.260274
2322,50126016,0.99,FALSE,De Aker - Nieuw Sloten,52.34360053,4.822640325,Private room,2,1,1,2,90,3,62,TRUE,0,6,4.65,TRUE,45,270,0.05,0.11,0.15,4.99,0.508379888,486.424581
2323,50135127,0.99,TRUE,Centrum-Oost,52.373566,4.903823,Private room,4,1,2,1,155,2,101,TRUE,0,5,4.96,FALSE,38.75,310,0.06,0.16,0.18,4.99,0.621052632,832.5789474
2324,50150930,0.67,FALSE,De Baarsjes - Oud-West,52.36132,4.8594,Entire home/apt,2,1,2,7,135,14,109,TRUE,0,0,4.5,FALSE,67.5,1890,0.06,0.13,0.2,4.99,0,675
2325,50161619,0.82,FALSE,De Pijp - Rivierenbuurt,52.35757,4.89981,Entire home/apt,2,1,1,11,180,4,101,TRUE,0,1,5,FALSE,90,720,0.07,0.15,0.18,4.99,0,900
2326,50164721,0.82,FALSE,Westerpark,52.38864,4.88517,Entire home/apt,2,1,3,6,100,14,22,TRUE,0,0,4,FALSE,50,1400,0.07,0.18,0.19,4.99,0.098630137,500
2327,50165985,0.82,FALSE,Westerpark,52.38858,4.88545,Entire home/apt,2,1,2,2,120,3,5,TRUE,0,0,4.75,TRUE,60,360,0.07,0.18,0.2,4.99,0.120547945,716.8493151
2328,50224331,0.34,FALSE,Oud-Noord,52.40063,4.90827,Entire home/apt,4,2,2,14,325,3,14,TRUE,0,0,5,FALSE,81.25,975,0.11,0.17,0.17,4.99,0,1625
2329,50243968,0,FALSE,Centrum-West,52.37056,4.88335,Entire home/apt,2,1,1,6,143,7,109,TRUE,0,0,5,FALSE,71.5,1001,0.06,0.16,0.21,4.99,0,715
2330,50259605,0.71,FALSE,Oud-Oost,52.35043,4.91578,Entire home/apt,2,1,1,9,150,4,101,TRUE,0,0,4.71,FALSE,75,600,0.07,0.18,0.18,4.99,0.010958904,752.8356164
2331,50324431,0.74,FALSE,Zuid,52.34952,4.87826,Entire home/apt,2,1,2,8,322,4,30,TRUE,13,0,5,FALSE,161,1288,0.07,0.21,0.24,4.99,0.504109589,1634.068493
2332,50325628,0,FALSE,De Pijp - Rivierenbuurt,52.35,4.88752,Entire home/apt,4,2,3,15,400,6,101,TRUE,0,0,4.76,TRUE,100,2400,0.08,0.06,0.24,10.99,0.331506849,2052.178082
2333,50335507,0.43,FALSE,De Pijp - Rivierenbuurt,52.35265,4.89835,Entire home/apt,4,2,2,15,246,3,30,TRUE,1,0,5,FALSE,61.5,738,0.08,0.29,0.28,4.99,0,1250
2334,50341457,0.57,FALSE,De Pijp - Rivierenbuurt,52.356327,4.889801,Private room,2,1,3,4,85,3,28,TRUE,2,7,4.76,TRUE,42.5,255,0.05,0.14,0.14,4.99,0.272727273,507.5757576
2335,50342109,0.91,FALSE,Centrum-West,52.37543,4.89612,Private room,2,1,1,12,201,1,7,TRUE,7,0,4.4,TRUE,100.5,201,0.08,0.2,0.26,4.99,0.973770492,1086.754098
2336,50342116,0.74,FALSE,Centrum-West,52.37344,4.89616,Private room,2,1,1,10,187,2,4,TRUE,3,2,4.82,TRUE,93.5,374,0.07,0.08,0.14,4.99,0.891803279,1077.918033
2337,50351833,1,FALSE,De Baarsjes - Oud-West,52.36089,4.85565,Entire home/apt,4,2,6,9,195,3,22,TRUE,0,0,5,FALSE,48.75,585,0.08,0.15,0.24,4.99,0.035616438,1030.506849
2338,50353348,1,FALSE,De Baarsjes - Oud-West,52.37278,4.86412,Entire home/apt,2,1,1,6,98,26,30,TRUE,0,0,5,FALSE,49,2548,0.06,0.1,0.16,4.99,0,490
2339,50361586,0.69,FALSE,De Pijp - Rivierenbuurt,52.35439,4.90417,Entire home/apt,4,2,2,5,175,3,14,TRUE,0,0,5,FALSE,43.75,525,0.06,0.13,0.22,4.99,0.002739726,913.3835616
2340,50369038,0.33,FALSE,De Pijp - Rivierenbuurt,52.3505,4.89159,Entire home/apt,4,2,4,11,296,3,101,TRUE,0,1,5,FALSE,74,888,0.04,0.21,0.24,4.99,0,1405.890411
2341,50383849,1,FALSE,Osdorp,52.35831,4.80335,Private room,2,1,1,5,134,1,109,TRUE,25,128,4.64,TRUE,67,134,0.07,0.18,0.17,4.99,1,958.3333333
2342,50394338,1,TRUE,Westerpark,52.38512,4.867,Entire home/apt,2,1,1,4,120,3,28,TRUE,0,1,5,FALSE,60,360,0.06,0.17,0.2,4.99,0.164383562,600
2343,50397584,1,FALSE,Gaasperdam - Driemond,52.2928,4.99254,Entire home/apt,4,2,6,8,175,5,30,TRUE,0,0,5,FALSE,43.75,875,0.07,0.18,0.19,4.99,0.016438356,889.3835616
2344,50398449,0.3,FALSE,Bos en Lommer,52.37925,4.85038,Entire home/apt,3,2,2,13,178,3,101,TRUE,1,2,4.86,FALSE,59.34,534,0.07,0.19,0.16,4.99,0.002747253,875.3159341
2345,50409281,0.21,FALSE,Centrum-West,52.37129,4.88595,Entire home/apt,2,1,1,10,192,4,90,TRUE,0,0,5,FALSE,96,768,0.07,0.17,0.15,4.99,0.408219178,960
2346,50416453,1,FALSE,Zuid,52.35973,4.87784,Entire home/apt,6,3,5,11,325,7,28,TRUE,0,0,5,TRUE,54.16,2275,0.05,0.18,0.26,4.99,0.465753425,1625
2347,50439070,0.69,FALSE,Centrum-Oost,52.3623,4.91029,Entire home/apt,2,1,1,6,139,5,30,TRUE,0,1,5,FALSE,69.5,695,0.08,0.1,0.18,4.99,0.002739726,740.4520548
2348,50451988,1,FALSE,Osdorp,52.36023,4.80476,Private room,2,1,1,8,127,1,109,TRUE,8,12,4.66,TRUE,63.5,127,0.07,0.23,0.2,4.99,0.666666667,910
2349,50452179,1,FALSE,Osdorp,52.36008,4.80485,Private room,2,1,2,8,147,1,109,TRUE,27,34,4.7,TRUE,73.5,147,0.07,0.11,0.19,4.99,1,1051.666667
2350,50452284,1,FALSE,Osdorp,52.35987,4.80488,Private room,3,1,2,11,209,1,109,TRUE,22,6,4.52,TRUE,69.7,209,0.07,0.26,0.26,4.99,1,1530
2351,50452369,1,FALSE,Osdorp,52.35896,4.80313,Private room,4,1,2,13,237,1,109,TRUE,16,5,4.6,TRUE,59.25,237,0.07,0.23,0.21,4.99,1,1721.666667
2352,50457058,0.86,FALSE,Oostelijk Havengebied - Indische Buurt,52.364,4.93945,Entire home/apt,2,1,1,5,120,10,16,TRUE,2,0,5,FALSE,60,1200,0.07,0.07,0.17,4.99,0.024725275,600.4120879
2353,50459483,1,FALSE,De Baarsjes - Oud-West,52.36382,4.87341,Entire home/apt,4,2,3,8,180,3,12,TRUE,0,0,5,FALSE,45,540,0.07,0.15,0.24,4.99,0.010958904,952.8493151
2354,50461393,0.09,FALSE,De Pijp - Rivierenbuurt,52.35713,4.89075,Entire home/apt,4,2,2,26,650,3,109,TRUE,3,0,4.32,TRUE,162.5,1950,0.05,0.2,0.35,10.99,0.887671233,3225.342466
2355,50511985,1,TRUE,Geuzenveld - Slotermeer,52.37389,4.82157,Private room,2,1,1,3,70,3,15,TRUE,3,3,4.84,FALSE,35,210,0.05,0.11,0.15,2.99,0.652054795,363.9726027
2356,50515860,0.97,TRUE,Oud-Oost,52.35947,4.91448,Entire home/apt,2,1,1,10,130,2,101,TRUE,0,2,5,FALSE,65,260,0.06,0.1,0.18,4.99,0,692.8571429
2357,50520756,0.4,FALSE,Westerpark,52.39069,4.87672,Entire home/apt,4,2,5,13,306,2,101,TRUE,2,0,5,FALSE,76.5,612,0.12,0.14,0.36,4.99,0.130434783,1550
2358,50522635,1,FALSE,De Aker - Nieuw Sloten,52.348686,4.783513,Entire home/apt,4,2,4,10,249,3,30,TRUE,0,0,5,FALSE,62.25,747,0.06,0.3,0.27,4.99,0.024793388,1245
2359,50544630,1,TRUE,Geuzenveld - Slotermeer,52.37554,4.82136,Private room,2,1,1,5,70,3,15,TRUE,3,3,4.85,FALSE,35,210,0.06,0.1,0.16,2.99,0.701369863,364.4246575
2360,50557106,0.26,FALSE,Zuid,52.34649,4.86306,Entire home/apt,2,1,1,4,131,7,7,TRUE,8,1,5,FALSE,65.5,917,0.07,0.19,0.19,4.99,0.180821918,657.1232877
2361,50564592,0.42,FALSE,Centrum-West,52.379234,4.890298,Private room,4,1,3,13,377,2,30,TRUE,2,1,5,FALSE,94.25,754,0.07,0.19,0.24,4.99,0,1935.043103
2362,50568202,1,FALSE,Westerpark,52.38375,4.87037,Entire home/apt,2,1,1,5,103,6,101,TRUE,0,0,5,FALSE,51.5,618,0.05,0.18,0.16,4.99,0,515.0136986
2363,50586333,0.19,FALSE,De Pijp - Rivierenbuurt,52.35254,4.90572,Entire home/apt,2,1,1,5,80,7,30,TRUE,0,0,5,FALSE,40,560,0.07,0.11,0.15,4.99,0,402.9315068
2364,50605312,0.41,FALSE,Centrum-West,52.37441,4.87801,Entire home/apt,3,2,2,15,200,4,109,TRUE,0,0,5,FALSE,66.7,800,0.05,0.21,0.22,4.99,0,1000
2365,50608863,0.44,FALSE,Watergraafsmeer,52.35379,4.92832,Entire home/apt,3,2,2,8,225,3,31,TRUE,0,1,5,FALSE,75,675,0.08,0.22,0.17,4.99,0,1125
2366,50613624,1,TRUE,Geuzenveld - Slotermeer,52.38087,4.78116,Private room,5,1,2,22,552,1,12,TRUE,16,0,4.3,TRUE,110.4,552,0.07,0.3,0.31,10.99,0,5315
2367,50625568,1,FALSE,De Baarsjes - Oud-West,52.36114,4.86296,Entire home/apt,2,1,1,5,150,7,30,TRUE,0,0,5,TRUE,75,1050,0.08,0.14,0.24,4.99,0.065753425,750
2368,50630087,0.49,FALSE,De Pijp - Rivierenbuurt,52.34593,4.90871,Entire home/apt,2,1,1,6,150,7,31,TRUE,5,0,5,FALSE,75,1050,0.07,0.15,0.24,4.99,0.079889807,777.107438
2369,50648502,1,FALSE,Geuzenveld - Slotermeer,52.383728,4.835395,Private room,3,1,3,4,85,3,7,TRUE,1,2,5,TRUE,28.33,255,0.05,0.13,0.15,4.99,0.408219178,426.7808219
2370,50650213,0.75,FALSE,De Pijp - Rivierenbuurt,52.34506,4.91151,Entire home/apt,4,2,2,5,200,3,10,TRUE,1,3,4.8,FALSE,50,600,0.12,0.12,0.15,4.99,0.002739726,1041.342466
2371,50650317,0.23,FALSE,De Baarsjes - Oud-West,52.36043,4.86662,Entire home/apt,2,1,1,12,300,5,31,TRUE,9,0,4.83,FALSE,150,1500,0.1,0.19,0.21,4.99,0.068493151,842.9589041
2372,50664766,0.67,FALSE,Centrum-West,52.38295,4.88873,Private room,4,1,3,10,208,7,101,TRUE,0,0,4.83,TRUE,52,1456,0.1,0.19,0.22,4.99,0.476712329,1268.821918
2373,50666229,0.98,FALSE,De Baarsjes - Oud-West,52.35945,4.86179,Private room,4,1,4,6,190,4,109,TRUE,6,0,4.86,TRUE,47.5,760,0.06,0.19,0.22,4.99,0.21369863,1100.753425
2374,50694554,1,TRUE,Geuzenveld - Slotermeer,52.38125,4.78239,Private room,2,1,1,9,309,1,12,TRUE,23,0,5,TRUE,154.5,309,0.06,0.15,0.2,4.99,0,2975
2375,50695485,1,TRUE,Geuzenveld - Slotermeer,52.38046,4.78272,Private room,2,1,1,5,194,1,12,TRUE,0,0,5,TRUE,97,194,0.07,0.2,0.22,4.99,0,2400
2376,50713619,0.35,FALSE,Centrum-West,52.37964,4.88193,Entire home/apt,2,1,1,9,300,4,18,TRUE,0,0,4.67,FALSE,150,1200,0.11,0.24,0.31,4.99,0,1500
2377,50739369,1,TRUE,Geuzenveld - Slotermeer,52.38119,4.77887,Private room,4,1,2,12,353,1,12,TRUE,20,0,5,TRUE,88.25,353,0.09,0.22,0.2,4.99,0,3400
2378,50742990,1,TRUE,Geuzenveld - Slotermeer,52.38224,4.78265,Private room,2,1,1,17,249,1,12,TRUE,20,0,5,TRUE,124.5,249,0.05,0.12,0.2,4.99,0,2125
2379,50743857,1,TRUE,Geuzenveld - Slotermeer,52.38234,4.78263,Private room,4,1,2,14,441,1,12,TRUE,17,2,4.2,TRUE,110.25,441,0.05,0.23,0.3,10.99,0,4250
2380,50749565,0.78,FALSE,De Baarsjes - Oud-West,52.37331,4.8575,Entire home/apt,4,2,1,7,145,3,109,TRUE,0,0,4.43,FALSE,36.25,435,0.06,0.17,0.15,4.99,0,725
2381,50770030,0.97,FALSE,De Baarsjes - Oud-West,52.36485,4.86342,Private room,2,1,1,5,82,6,14,TRUE,0,2,4.37,FALSE,41,492,0.07,0.09,0.15,4.99,0.043835616,384.3424658
2382,50806119,0.6,FALSE,Bos en Lommer,52.37906,4.85811,Entire home/apt,2,1,1,1,125,7,101,TRUE,0,0,4.5,FALSE,62.5,875,0.07,0.11,0.17,4.99,0.049315068,625.7671233
2383,50815719,0.56,FALSE,Bos en Lommer,52.37603,4.85861,Entire home/apt,2,1,1,7,150,5,30,TRUE,0,1,5,FALSE,75,750,0.06,0.17,0.21,4.99,0,750
2384,50820297,0.64,FALSE,Westerpark,52.384,4.87276,Entire home/apt,2,1,1,6,95,7,109,TRUE,0,0,5,FALSE,47.5,665,0.04,0.11,0.16,4.99,0,475
2385,50840324,0.71,FALSE,De Baarsjes - Oud-West,52.36259,4.85865,Entire home/apt,2,1,1,15,275,3,10,TRUE,0,1,5,FALSE,137.5,825,0.12,0.26,0.27,4.99,0.183561644,1340.493151
2386,50840573,0.57,FALSE,Westerpark,52.38202,4.87395,Entire home/apt,2,1,1,10,250,3,101,TRUE,0,0,5,FALSE,125,750,0.13,0.19,0.21,4.99,0,1250
2387,50840955,0.57,FALSE,De Baarsjes - Oud-West,52.37075,4.87337,Entire home/apt,2,1,1,12,244,2,23,TRUE,1,0,5,FALSE,122,488,0.08,0.21,0.26,4.99,0.25,1118.75
2388,50844052,0.38,FALSE,Zuid,52.35321,4.84616,Entire home/apt,2,1,1,4,140,5,109,TRUE,1,0,5,TRUE,70,700,0.08,0.14,0.16,4.99,0.117808219,700.1369863
2389,50844158,0.47,FALSE,Westerpark,52.38165,4.87645,Entire home/apt,4,2,3,3,75,3,12,TRUE,1,1,5,FALSE,18.75,225,0.05,0.14,0.17,4.99,0.008219178,460.3287671
2390,50848503,0.56,FALSE,Bos en Lommer,52.38223,4.84905,Entire home/apt,2,1,1,8,81,3,14,TRUE,0,0,5,FALSE,40.5,243,0.06,0.1,0.14,4.99,0.01369863,399.109589
2391,50861438,0.84,TRUE,De Pijp - Rivierenbuurt,52.357525,4.889267,Entire home/apt,3,2,2,18,450,3,14,TRUE,0,0,4.76,TRUE,150,1350,0.11,0.29,0.21,10.99,0.367123288,1527
2392,50886022,0.49,FALSE,Centrum-West,52.37278,4.87501,Entire home/apt,3,2,2,5,120,3,30,TRUE,0,0,3.4,FALSE,40,360,0.06,0.13,0.21,4.99,0,600
2393,50894881,1,FALSE,De Baarsjes - Oud-West,52.36162,4.85069,Entire home/apt,4,2,2,13,372,-24,-23,TRUE,1,0,4.67,FALSE,93,372000,0.08,0.2,0.25,4.99,0.115068493,1424.493151
2394,50928224,0.52,TRUE,Centrum-West,52.37253,4.88093,Entire home/apt,2,1,1,11,300,4,109,TRUE,2,0,5,FALSE,150,1200,0.14,0.2,0.24,4.99,0.005479452,1485.739726
2395,50986632,0.75,FALSE,Slotervaart,52.3587,4.8352,Entire home/apt,4,2,2,6,221,3,30,TRUE,1,1,4,FALSE,55.25,663,0.09,0.17,0.27,4.99,0.00390625,1220.273438
2396,50996767,1,FALSE,De Baarsjes - Oud-West,52.37154,4.85243,Private room,1,1,1,1,81,3,109,TRUE,18,0,4.4,TRUE,81,243,0.05,0.15,0.16,4.99,0.201923077,457.9326923
2397,50997803,0.41,FALSE,De Baarsjes - Oud-West,52.36421,4.85404,Entire home/apt,3,2,1,6,410,3,109,TRUE,24,1,4.27,TRUE,136.6,1230,0.08,0.28,0.27,10.99,0.920547945,1589.657534
2398,51011718,0.26,FALSE,De Pijp - Rivierenbuurt,52.35563,4.89096,Entire home/apt,2,1,1,1,130,3,101,TRUE,0,1,5,FALSE,65,390,0.06,0.16,0.17,4.99,0.005479452,650
2399,51015371,1,FALSE,Westerpark,52.38923,4.88088,Entire home/apt,3,2,2,7,220,4,14,TRUE,0,0,5,TRUE,73.3,880,0.09,0.19,0.3,4.99,0,1100
2400,51022024,0.5,FALSE,Watergraafsmeer,52.35431,4.92693,Entire home/apt,2,1,1,1,110,5,109,TRUE,0,0,5,FALSE,55,550,0.07,0.19,0.18,4.99,0.02739726,559.7260274
2401,51031838,0.99,FALSE,De Baarsjes - Oud-West,52.37179,4.85258,Private room,1,1,1,1,80,3,101,TRUE,8,3,4.6,TRUE,80,240,0.06,0.1,0.16,4.99,0.85989011,449.0384615
2402,51061195,0.43,FALSE,Westerpark,52.3752,4.87087,Entire home/apt,4,2,2,12,350,3,30,TRUE,0,0,5,FALSE,87.5,1050,0.1,0.17,0.25,4.99,0,1750
2403,51062932,0.45,FALSE,De Pijp - Rivierenbuurt,52.34305,4.90372,Entire home/apt,2,1,1,11,220,3,104,TRUE,6,1,5,TRUE,110,660,0.08,0.21,0.17,4.99,0.016438356,1100
2404,51100945,0.14,FALSE,Centrum-Oost,52.36625,4.91226,Entire home/apt,2,1,1,8,215,5,11,TRUE,1,0,5,FALSE,107.5,1075,0.08,0.13,0.27,4.99,0.646575342,1075.136986
2405,51116938,1,TRUE,De Baarsjes - Oud-West,52.36325,4.86659,Entire home/apt,2,1,1,3,150,3,5,TRUE,0,0,5,FALSE,75,450,0.07,0.23,0.17,4.99,0,792.6027397
2406,51119975,1,FALSE,Oostelijk Havengebied - Indische Buurt,52.36439,4.93306,Entire home/apt,4,2,2,11,175,3,30,TRUE,0,0,4.67,TRUE,43.75,525,0.08,0.24,0.2,4.99,0,898.4657534
2407,51123644,0.55,FALSE,De Baarsjes - Oud-West,52.36571,4.87566,Entire home/apt,2,1,1,8,350,3,15,TRUE,0,0,4.75,FALSE,175,1050,0.13,0.26,0.21,4.99,0.01369863,1750
2408,51140438,0.5,FALSE,De Baarsjes - Oud-West,52.36943,4.85127,Entire home/apt,2,1,1,9,99,6,10,TRUE,0,1,5,TRUE,49.5,594,0.05,0.13,0.16,4.99,0,495
2409,51144055,0.77,FALSE,Centrum-West,52.37941,4.88221,Private room,3,1,3,8,89,3,56,TRUE,0,6,4.62,FALSE,29.67,267,0.04,0.12,0.15,4.99,0.405479452,445
2410,51171051,0.5,FALSE,De Baarsjes - Oud-West,52.36232,4.86093,Entire home/apt,3,2,1,8,200,2,30,TRUE,2,1,5,FALSE,66.7,400,0.09,0.25,0.26,4.99,0.006410256,1000
2411,51219225,0.61,TRUE,Centrum-West,52.38336,4.88475,Entire home/apt,2,1,1,7,145,7,-76,TRUE,19,0,5,FALSE,72.5,1015,0.04,0.16,0.15,4.99,0.863013699,531.0273973
2412,51223482,0.67,TRUE,Centrum-West,52.37057,4.88881,Entire home/apt,4,2,3,12,350,3,30,TRUE,0,1,4.93,FALSE,87.5,1050,0.1,0.11,0.23,4.99,0,1755.479452
2413,51241075,0.49,FALSE,De Baarsjes - Oud-West,52.36926,4.87478,Entire home/apt,4,2,2,11,275,3,7,TRUE,5,3,4.83,FALSE,68.75,825,0.1,0.12,0.23,4.99,0.071232877,2138.561644
2414,51260710,0.75,TRUE,Centrum-West,52.374653,4.881059,Entire home/apt,6,3,3,28,700,3,25,TRUE,0,2,4.53,TRUE,116.7,2100,0.08,0.15,0.34,10.99,0.005479452,3500
2415,51276445,0.55,FALSE,De Baarsjes - Oud-West,52.36261,4.85446,Entire home/apt,2,1,1,1,100,4,109,TRUE,2,2,5,FALSE,50,400,0.06,0.18,0.19,4.99,0.005479452,525.0410959
2416,51278872,0.58,FALSE,De Baarsjes - Oud-West,52.36533,4.87505,Private room,2,1,1,15,350,4,101,TRUE,4,0,5,FALSE,175,1400,0.08,0.19,0.22,4.99,0.273972603,1750
2417,51283980,0.62,FALSE,Bos en Lommer,52.38064,4.84886,Entire home/apt,2,1,1,4,103,4,30,TRUE,0,1,5,FALSE,51.5,412,0.06,0.11,0.19,4.99,0.219178082,498.3424658
2418,51314809,1,TRUE,Westerpark,52.38534,4.87453,Private room,2,1,1,15,226,1,109,TRUE,20,2,4.77,TRUE,113,226,0.04,0.11,0.25,4.99,0,1500
2419,51318268,0.53,FALSE,De Baarsjes - Oud-West,52.36189,4.85787,Entire home/apt,2,1,1,12,150,5,101,TRUE,5,1,5,FALSE,75,750,0.08,0.2,0.23,4.99,0.030136986,753.2876712
2420,51380625,0.8,FALSE,De Baarsjes - Oud-West,52.36176,4.85603,Entire home/apt,3,2,1,16,330,15,30,TRUE,1,0,5,FALSE,110,4950,0.15,0.22,0.22,4.99,0.079452055,1639.863014
2421,51382300,0.63,TRUE,Centrum-West,52.38416,4.8868,Entire home/apt,2,1,1,4,135,7,101,TRUE,8,0,5,FALSE,67.5,945,0.06,0.13,0.14,4.99,0.02739726,517.4794521
2422,51383116,0.58,FALSE,Oud-Noord,52.40107,4.90031,Entire home/apt,4,2,2,10,226,3,101,TRUE,0,2,4.6,FALSE,56.5,678,0.08,0.15,0.24,4.99,0,1160.876712
2423,51404069,0.44,FALSE,Oud-Oost,52.35618,4.91198,Entire home/apt,2,1,1,4,175,4,14,TRUE,2,0,5,FALSE,87.5,700,0.08,0.14,0.2,4.99,0.435616438,875
2424,51416595,0.33,FALSE,De Baarsjes - Oud-West,52.36218,4.85641,Entire home/apt,4,2,2,13,300,14,30,TRUE,0,0,5,FALSE,75,4200,0.1,0.17,0.29,4.99,0.109589041,1500
2425,51446589,0.18,FALSE,De Pijp - Rivierenbuurt,52.3426,4.89477,Entire home/apt,2,1,1,6,151,2,101,TRUE,0,0,5,FALSE,75.5,302,0.08,0.2,0.21,4.99,0,900
2426,51447904,1,FALSE,Bos en Lommer,52.37869,4.85029,Entire home/apt,3,2,1,1,98,3,101,TRUE,0,0,5,TRUE,32.66,294,0.06,0.14,0.15,4.99,0,490.2876712
2427,51457335,0.5,FALSE,De Baarsjes - Oud-West,52.36341,4.85707,Entire home/apt,4,2,2,18,400,3,109,TRUE,3,0,4.65,TRUE,100,1200,0.12,0.2,0.25,10.99,0.008219178,1995.890411
2428,51476794,1,FALSE,Westerpark,52.38236,4.86868,Entire home/apt,4,2,2,18,350,3,3,TRUE,0,0,4.85,TRUE,87.5,1050,0.09,0.16,0.22,4.99,0,1750
2429,51477304,1,FALSE,De Baarsjes - Oud-West,52.36881,4.87452,Private room,2,1,2,6,124,2,30,TRUE,12,1,3.5,TRUE,62,248,0.07,0.14,0.22,4.99,0.97704918,1108.278689
2430,51477345,0.04,FALSE,De Pijp - Rivierenbuurt,52.35797,4.89625,Entire home/apt,4,2,3,10,314,5,25,TRUE,0,1,5,FALSE,78.5,1570,0.14,0.18,0.16,4.99,0,1571.232877
2431,51483567,0.78,FALSE,Westerpark,52.3806,4.877605,Entire home/apt,3,2,2,9,150,20,30,TRUE,0,0,5,FALSE,50,3000,0.08,0.16,0.17,4.99,0,750
2432,51501124,0.5,FALSE,Noord-West,52.4064,4.89693,Entire home/apt,3,2,1,1,100,19,30,TRUE,1,0,5,FALSE,33.34,1900,0.05,0.14,0.22,4.99,0.005479452,500
2433,51516943,0.46,FALSE,Westerpark,52.39024,4.88452,Entire home/apt,4,2,2,11,267,4,25,TRUE,1,0,4.75,FALSE,66.75,1068,0.09,0.08,0.22,4.99,0.054794521,1239.726027
2434,51535182,0.68,TRUE,Centrum-West,52.37038,4.87857,Private room,2,1,1,9,197,2,120,TRUE,9,9,5,FALSE,98.5,394,0.09,0.15,0.16,4.99,0.102702703,1112.648649
